time_step,time_step_col,antecedent_days,a,b,c,POD,FAR,PPV,score,full_POD,full_FAR,full_PPV,shi_cd,shi_nm,season
8,I_8h,6,12.757925,-0.166316,5.014446,0.428571,0.041096,0.500000,0.205479,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
8,I_8h,7,12.757925,-0.166316,5.014446,0.428571,0.041096,0.500000,0.205479,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
8,I_8h,8,11.189579,-0.114211,5.125878,0.428571,0.041096,0.500000,0.205479,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
8,I_8h,9,11.189579,-0.114211,5.125878,0.428571,0.041096,0.500000,0.205479,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
8,I_8h,10,12.757925,-0.114211,5.014446,0.428571,0.041096,0.500000,0.205479,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
10,I_10h,1,0.845000,-0.635263,4.989487,0.500000,0.092308,0.400000,0.181538,0.444444,0.075472,0.333333,19,Sub bacia Secundária do Rio Campinho,Outono
10,I_10h,2,7.437877,-0.062105,4.475510,0.285714,0.015625,0.666667,0.187500,0.250000,0.028571,0.400000,19,Sub bacia Secundária do Rio Campinho,Outono
10,I_10h,3,1.504288,-0.010000,4.018825,0.428571,0.079365,0.375000,0.147959,0.375000,0.067961,0.300000,19,Sub bacia Secundária do Rio Campinho,Outono
10,I_10h,4,1.504288,-0.010000,4.018825,0.428571,0.079365,0.375000,0.147959,0.375000,0.067961,0.300000,19,Sub bacia Secundária do Rio Campinho,Outono
10,I_10h,5,7.437877,-0.218421,4.292836,0.428571,0.047619,0.500000,0.204082,0.375000,0.048544,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
10,I_10h,6,7.437877,-0.218421,4.292836,0.428571,0.047619,0.500000,0.204082,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
10,I_10h,7,7.437877,-0.218421,4.292836,0.428571,0.047619,0.500000,0.204082,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
10,I_10h,8,7.437877,-0.114211,4.110162,0.428571,0.047619,0.500000,0.204082,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
10,I_10h,9,7.437877,-0.114211,4.110162,0.428571,0.047619,0.500000,0.204082,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
10,I_10h,10,11.393603,-0.166316,4.292836,0.428571,0.047619,0.500000,0.204082,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
12,I_12h,1,0.707378,-0.322632,4.218709,0.500000,0.093750,0.400000,0.181250,0.444444,0.075472,0.333333,19,Sub bacia Secundária do Rio Campinho,Outono
12,I_12h,2,5.663559,-0.062105,3.769531,0.285714,0.015873,0.666667,0.187453,0.250000,0.028571,0.400000,19,Sub bacia Secundária do Rio Campinho,Outono
12,I_12h,3,7.866306,-0.062105,3.769531,0.285714,0.016129,0.666667,0.187404,0.250000,0.029126,0.400000,19,Sub bacia Secundária do Rio Campinho,Outono
12,I_12h,4,8.967679,-0.062105,3.769531,0.285714,0.016129,0.666667,0.187404,0.250000,0.029126,0.400000,19,Sub bacia Secundária do Rio Campinho,Outono
12,I_12h,5,5.663559,-0.218421,3.769531,0.428571,0.048387,0.500000,0.203917,0.375000,0.048544,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
12,I_12h,6,5.663559,-0.166316,3.769531,0.428571,0.049180,0.500000,0.203747,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
12,I_12h,7,5.663559,-0.166316,3.769531,0.428571,0.049180,0.500000,0.203747,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
12,I_12h,8,5.663559,-0.114211,3.769531,0.428571,0.049180,0.500000,0.203747,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
12,I_12h,9,5.663559,-0.114211,3.769531,0.428571,0.049180,0.500000,0.203747,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
12,I_12h,10,9.518366,-0.166316,3.769531,0.428571,0.049180,0.500000,0.203747,0.375000,0.049020,0.375000,19,Sub bacia Secundária do Rio Campinho,Outono
24,I_24h,1,0.100000,-0.062105,2.588863,0.571429,0.063492,0.500000,0.267574,0.500000,0.057143,0.400000,19,Sub bacia Secundária do Rio Campinho,Outono
24,I_24h,2,0.411177,-0.010000,2.326502,0.500000,0.080645,0.375000,0.172379,0.428571,0.067308,0.300000,19,Sub bacia Secundária do Rio Campinho,Outono
24,I_24h,3,0.411177,-0.010000,2.326502,0.500000,0.081967,0.375000,0.172131,0.428571,0.068627,0.300000,19,Sub bacia Secundária do Rio Campinho,Outono
24,I_24h,4,0.411177,-0.010000,2.326502,0.500000,0.081967,0.375000,0.172131,0.428571,0.068627,0.300000,19,Sub bacia Secundária do Rio Campinho,Outono
24,I_24h,5,2.589412,-0.478947,2.326502,0.500000,0.065574,0.428571,0.200234,0.428571,0.058824,0.333333,19,Sub bacia Secundária do Rio Campinho,Outono
24,I_24h,6,2.589412,-0.478947,2.326502,0.500000,0.066667,0.428571,0.200000,0.428571,0.059406,0.333333,19,Sub bacia Secundária do Rio Campinho,Outono
24,I_24h,7,2.589412,-0.478947,2.326502,0.500000,0.066667,0.428571,0.200000,0.428571,0.059406,0.333333,19,Sub bacia Secundária do Rio Campinho,Outono
24,I_24h,8,2.589412,-0.270526,2.326502,0.500000,0.066667,0.428571,0.200000,0.428571,0.059406,0.333333,19,Sub bacia Secundária do Rio Campinho,Outono
24,I_24h,9,2.589412,-0.218421,2.231543,0.500000,0.066667,0.428571,0.200000,0.428571,0.059406,0.333333,19,Sub bacia Secundária do Rio Campinho,Outono
24,I_24h,10,3.522942,-0.114211,2.184063,0.500000,0.066667,0.428571,0.200000,0.428571,0.059406,0.333333,19,Sub bacia Secundária do Rio Campinho,Outono
1/6,I_15min,1,1.894199,-1.000000,36.038570,0.666667,0.040000,0.333333,0.213333,0.500000,0.044776,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
1/6,I_15min,2,5.377950,-1.000000,39.314803,0.666667,0.030000,0.400000,0.258667,0.500000,0.037313,0.285714,19,Sub bacia Secundária do Rio Campinho,Primavera
1/6,I_15min,3,5.377950,-1.000000,39.314803,0.666667,0.030000,0.400000,0.258667,0.500000,0.037313,0.285714,19,Sub bacia Secundária do Rio Campinho,Primavera
1/6,I_15min,4,5.377950,-1.000000,39.314803,0.666667,0.030000,0.400000,0.258667,0.500000,0.037313,0.285714,19,Sub bacia Secundária do Rio Campinho,Primavera
1/6,I_15min,5,5.377950,-1.000000,39.314803,0.666667,0.030000,0.400000,0.258667,0.500000,0.037313,0.285714,19,Sub bacia Secundária do Rio Campinho,Primavera
1/6,I_15min,6,5.377950,-1.000000,39.314803,0.666667,0.030000,0.400000,0.258667,0.500000,0.037313,0.285714,19,Sub bacia Secundária do Rio Campinho,Primavera
1/6,I_15min,7,5.377950,-1.000000,39.314803,0.666667,0.030000,0.400000,0.258667,0.500000,0.037313,0.285714,19,Sub bacia Secundária do Rio Campinho,Primavera
1/6,I_15min,8,5.377950,-1.000000,39.314803,0.666667,0.030000,0.400000,0.258667,0.500000,0.037313,0.285714,19,Sub bacia Secundária do Rio Campinho,Primavera
1/6,I_15min,9,5.377950,-1.000000,39.314803,0.666667,0.030000,0.400000,0.258667,0.500000,0.037313,0.285714,19,Sub bacia Secundária do Rio Campinho,Primavera
1/6,I_15min,10,5.377950,-1.000000,39.314803,0.666667,0.030000,0.400000,0.258667,0.500000,0.037313,0.285714,19,Sub bacia Secundária do Rio Campinho,Primavera
1/2,I_30min,1,6.289189,-0.010000,20.618830,0.500000,0.070175,0.111111,0.051657,0.500000,0.074627,0.166667,19,Sub bacia Secundária do Rio Campinho,Primavera
1/2,I_30min,2,6.289189,-0.010000,20.618830,0.500000,0.070175,0.111111,0.051657,0.500000,0.074627,0.166667,19,Sub bacia Secundária do Rio Campinho,Primavera
1/2,I_30min,3,6.289189,-0.010000,20.618830,0.500000,0.070175,0.111111,0.051657,0.500000,0.074627,0.166667,19,Sub bacia Secundária do Rio Campinho,Primavera
1/2,I_30min,4,6.289189,-0.010000,20.618830,0.500000,0.070175,0.111111,0.051657,0.500000,0.074627,0.166667,19,Sub bacia Secundária do Rio Campinho,Primavera
1/2,I_30min,5,6.289189,-0.010000,20.618830,0.500000,0.070175,0.111111,0.051657,0.500000,0.074627,0.166667,19,Sub bacia Secundária do Rio Campinho,Primavera
1/2,I_30min,6,4.669828,-0.010000,20.618830,0.500000,0.078947,0.100000,0.046053,0.500000,0.082090,0.153846,19,Sub bacia Secundária do Rio Campinho,Primavera
1/2,I_30min,7,4.669828,-0.010000,20.618830,0.500000,0.078947,0.100000,0.046053,0.500000,0.082090,0.153846,19,Sub bacia Secundária do Rio Campinho,Primavera
1/2,I_30min,8,4.669828,-0.010000,20.618830,0.500000,0.078947,0.100000,0.046053,0.500000,0.082090,0.153846,19,Sub bacia Secundária do Rio Campinho,Primavera
1/2,I_30min,9,4.669828,-0.010000,20.618830,0.500000,0.078947,0.100000,0.046053,0.500000,0.082090,0.153846,19,Sub bacia Secundária do Rio Campinho,Primavera
1/2,I_30min,10,4.669828,-0.010000,20.618830,0.500000,0.078947,0.100000,0.046053,0.500000,0.082090,0.153846,19,Sub bacia Secundária do Rio Campinho,Primavera
1,I_1h,1,4.484156,-1.000000,7.468374,1.000000,0.322314,0.048780,0.033058,0.750000,0.305970,0.068182,19,Sub bacia Secundária do Rio Campinho,Primavera
1,I_1h,2,3.575092,-0.010000,11.563933,0.500000,0.123967,0.062500,0.027376,0.500000,0.126866,0.105263,19,Sub bacia Secundária do Rio Campinho,Primavera
1,I_1h,3,3.575092,-0.010000,11.563933,0.500000,0.123967,0.062500,0.027376,0.500000,0.126866,0.105263,19,Sub bacia Secundária do Rio Campinho,Primavera
1,I_1h,4,9.029471,-0.322632,7.468374,1.000000,0.355372,0.044444,0.028650,0.750000,0.335821,0.062500,19,Sub bacia Secundária do Rio Campinho,Primavera
1,I_1h,5,8.120408,-0.218421,7.950204,1.000000,0.322314,0.048780,0.033058,0.750000,0.305970,0.068182,19,Sub bacia Secundária do Rio Campinho,Primavera
1,I_1h,6,8.120408,-0.166316,7.709289,1.000000,0.322314,0.048780,0.033058,0.750000,0.305970,0.068182,19,Sub bacia Secundária do Rio Campinho,Primavera
1,I_1h,7,9.938534,-0.218421,7.950204,1.000000,0.347107,0.045455,0.029677,0.750000,0.328358,0.063830,19,Sub bacia Secundária do Rio Campinho,Primavera
1,I_1h,8,9.938534,-0.270526,8.191119,1.000000,0.355372,0.044444,0.028650,0.750000,0.335821,0.062500,19,Sub bacia Secundária do Rio Campinho,Primavera
1,I_1h,9,20.847291,-0.218421,7.468374,1.000000,0.347107,0.045455,0.029677,0.750000,0.328358,0.063830,19,Sub bacia Secundária do Rio Campinho,Primavera
1,I_1h,10,20.847291,-0.218421,7.468374,1.000000,0.355372,0.044444,0.028650,0.750000,0.335821,0.062500,19,Sub bacia Secundária do Rio Campinho,Primavera
2,I_2h,1,3.218455,-1.000000,4.219527,1.000000,0.471545,0.033333,0.017615,0.750000,0.447761,0.047619,19,Sub bacia Secundária do Rio Campinho,Primavera
2,I_2h,2,1.402982,-1.000000,4.603120,1.000000,0.512195,0.030769,0.015009,0.750000,0.485075,0.044118,19,Sub bacia Secundária do Rio Campinho,Primavera
2,I_2h,3,0.949113,-1.000000,4.730984,1.000000,0.544715,0.028986,0.013197,0.750000,0.514925,0.041667,19,Sub bacia Secundária do Rio Campinho,Primavera
2,I_2h,4,3.218455,-0.531053,4.858849,1.000000,0.479675,0.032787,0.017060,0.750000,0.455224,0.046875,19,Sub bacia Secundária do Rio Campinho,Primavera
2,I_2h,5,3.218455,-0.322632,4.858849,1.000000,0.439024,0.035714,0.020035,0.750000,0.417910,0.050847,19,Sub bacia Secundária do Rio Campinho,Primavera
2,I_2h,6,3.218455,-0.166316,4.603120,1.000000,0.447154,0.035088,0.019398,0.750000,0.425373,0.050000,19,Sub bacia Secundária do Rio Campinho,Primavera
2,I_2h,7,4.580061,-0.322632,4.858849,1.000000,0.447154,0.035088,0.019398,0.750000,0.425373,0.050000,19,Sub bacia Secundária do Rio Campinho,Primavera
2,I_2h,8,4.580061,-0.322632,4.858849,1.000000,0.455285,0.034483,0.018783,0.750000,0.432836,0.049180,19,Sub bacia Secundária do Rio Campinho,Primavera
2,I_2h,9,9.572613,-0.270526,4.730984,1.000000,0.447154,0.035088,0.019398,0.750000,0.425373,0.050000,19,Sub bacia Secundária do Rio Campinho,Primavera
2,I_2h,10,9.572613,-0.270526,4.730984,1.000000,0.455285,0.034483,0.018783,0.750000,0.432836,0.049180,19,Sub bacia Secundária do Rio Campinho,Primavera
3,I_3h,1,1.590774,-1.000000,3.325456,1.000000,0.540984,0.029412,0.013500,0.750000,0.507463,0.042254,19,Sub bacia Secundária do Rio Campinho,Primavera
3,I_3h,2,0.675170,-1.000000,3.505211,1.000000,0.581967,0.027397,0.011453,0.750000,0.544776,0.039474,19,Sub bacia Secundária do Rio Campinho,Primavera
3,I_3h,3,0.369969,-1.000000,3.595088,1.000000,0.598361,0.026667,0.010710,0.750000,0.559701,0.038462,19,Sub bacia Secundária do Rio Campinho,Primavera
3,I_3h,4,2.506378,-1.000000,3.595088,1.000000,0.532787,0.029851,0.013947,0.750000,0.500000,0.042857,19,Sub bacia Secundária do Rio Campinho,Primavera
3,I_3h,5,1.590774,-0.218421,3.595088,1.000000,0.516393,0.030769,0.014880,0.750000,0.485075,0.044118,19,Sub bacia Secundária do Rio Campinho,Primavera
3,I_3h,6,1.590774,-0.166316,3.505211,1.000000,0.524590,0.030303,0.014406,0.750000,0.492537,0.043478,19,Sub bacia Secundária do Rio Campinho,Primavera
3,I_3h,7,3.421982,-0.531053,3.684965,1.000000,0.500000,0.031746,0.015873,0.750000,0.470149,0.045455,19,Sub bacia Secundária do Rio Campinho,Primavera
3,I_3h,8,2.811579,-0.374737,3.684965,1.000000,0.500000,0.031746,0.015873,0.750000,0.470149,0.045455,19,Sub bacia Secundária do Rio Campinho,Primavera
3,I_3h,9,4.642787,-0.270526,3.595088,1.000000,0.491803,0.032258,0.016393,0.750000,0.462687,0.046154,19,Sub bacia Secundária do Rio Campinho,Primavera
3,I_3h,10,11.967617,-0.478947,3.684965,1.000000,0.491803,0.032258,0.016393,0.750000,0.462687,0.046154,19,Sub bacia Secundária do Rio Campinho,Primavera
6,I_6h,1,4.053841,-0.010000,5.008728,0.333333,0.008264,0.500000,0.165289,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
6,I_6h,2,4.053841,-0.010000,5.008728,0.333333,0.008264,0.500000,0.165289,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
6,I_6h,3,4.698023,-0.010000,4.497633,0.333333,0.008264,0.500000,0.165289,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
6,I_6h,4,4.698023,-0.010000,4.497633,0.333333,0.008264,0.500000,0.165289,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
6,I_6h,5,4.698023,-0.010000,4.497633,0.333333,0.008264,0.500000,0.165289,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
6,I_6h,6,4.698023,-0.010000,4.702071,0.333333,0.008264,0.500000,0.165289,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
6,I_6h,7,5.342205,-0.010000,4.906509,0.333333,0.008264,0.500000,0.165289,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
6,I_6h,8,5.342205,-0.010000,4.906509,0.333333,0.008264,0.500000,0.165289,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
6,I_6h,9,5.342205,-0.010000,4.906509,0.333333,0.008264,0.500000,0.165289,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
6,I_6h,10,5.342205,-0.010000,4.906509,0.333333,0.008264,0.500000,0.165289,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
8,I_8h,1,4.486591,-0.010000,3.583190,0.333333,0.008772,0.500000,0.165205,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
8,I_8h,2,4.486591,-0.010000,3.583190,0.333333,0.008772,0.500000,0.165205,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
8,I_8h,3,4.486591,-0.010000,3.666520,0.333333,0.008772,0.500000,0.165205,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
8,I_8h,4,4.486591,-0.010000,3.666520,0.333333,0.008772,0.500000,0.165205,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
8,I_8h,5,4.486591,-0.010000,3.666520,0.333333,0.008772,0.500000,0.165205,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
8,I_8h,6,4.486591,-0.010000,3.916510,0.333333,0.008772,0.500000,0.165205,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
8,I_8h,7,5.029719,-0.010000,4.083170,0.333333,0.008772,0.500000,0.165205,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
8,I_8h,8,5.029719,-0.010000,4.083170,0.333333,0.008772,0.500000,0.165205,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
8,I_8h,9,5.029719,-0.010000,4.083170,0.333333,0.008772,0.500000,0.165205,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
8,I_8h,10,2.314076,-0.010000,3.999840,0.333333,0.017544,0.333333,0.109162,0.250000,0.029851,0.200000,19,Sub bacia Secundária do Rio Campinho,Primavera
10,I_10h,1,3.328807,-0.010000,3.150030,0.333333,0.009615,0.500000,0.165064,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
10,I_10h,2,3.328807,-0.010000,3.150030,0.333333,0.009615,0.500000,0.165064,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
10,I_10h,3,5.618098,-0.010000,2.030019,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
10,I_10h,4,3.328807,-0.010000,3.220030,0.333333,0.009615,0.500000,0.165064,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
10,I_10h,5,4.702382,-0.010000,3.010028,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
10,I_10h,6,3.328807,-0.010000,3.360032,0.333333,0.009615,0.500000,0.165064,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
10,I_10h,7,4.244523,-0.010000,3.080029,0.333333,0.009615,0.500000,0.165064,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
10,I_10h,8,4.244523,-0.010000,3.080029,0.333333,0.009615,0.500000,0.165064,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
10,I_10h,9,4.244523,-0.010000,3.080029,0.333333,0.009615,0.500000,0.165064,0.250000,0.022388,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
10,I_10h,10,5.618098,-0.010000,2.170020,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
12,I_12h,1,3.520427,-0.010000,2.881573,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
12,I_12h,2,3.520427,-0.010000,2.881573,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
12,I_12h,3,3.520427,-0.010000,2.881573,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
12,I_12h,4,3.520427,-0.010000,2.945608,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
12,I_12h,5,3.520427,-0.010000,2.945608,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
12,I_12h,6,3.520427,-0.010000,3.009643,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
12,I_12h,7,3.520427,-0.010000,3.009643,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
12,I_12h,8,3.520427,-0.010000,3.009643,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
12,I_12h,9,3.520427,-0.010000,3.009643,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
12,I_12h,10,3.520427,-0.010000,3.009643,0.333333,0.000000,1.000000,0.333333,0.250000,0.014925,0.333333,19,Sub bacia Secundária do Rio Campinho,Primavera
24,I_24h,1,1.182921,-0.010000,2.065386,0.500000,0.010101,0.500000,0.247475,0.333333,0.024390,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
24,I_24h,2,1.182921,-0.010000,2.065386,0.500000,0.010101,0.500000,0.247475,0.333333,0.024390,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
24,I_24h,3,1.182921,-0.010000,2.065386,0.500000,0.010101,0.500000,0.247475,0.333333,0.024390,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
24,I_24h,4,1.182921,-0.010000,2.065386,0.500000,0.010101,0.500000,0.247475,0.333333,0.024390,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
24,I_24h,5,1.182921,-0.010000,2.065386,0.500000,0.010101,0.500000,0.247475,0.333333,0.024390,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
24,I_24h,6,1.399505,-0.010000,1.896783,0.500000,0.010101,0.500000,0.247475,0.333333,0.024390,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
24,I_24h,7,1.399505,-0.010000,1.896783,0.500000,0.010101,0.500000,0.247475,0.333333,0.024390,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
24,I_24h,8,1.399505,-0.010000,1.896783,0.500000,0.010101,0.500000,0.247475,0.333333,0.024390,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
24,I_24h,9,1.399505,-0.010000,1.896783,0.500000,0.010101,0.500000,0.247475,0.333333,0.024390,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
24,I_24h,10,1.399505,-0.010000,1.896783,0.500000,0.010101,0.500000,0.247475,0.333333,0.024390,0.250000,19,Sub bacia Secundária do Rio Campinho,Primavera
