duracao_h,intensidade_max_mm_h,id_estacao,id_evento_chuva,start_time,end_time,classificacao
0.25,21.6,22,22_1488746700,2017-03-05 20:45:00,2017-03-05 21:15:00,ESA
0.5,14.8,22,22_1488746700,2017-03-05 20:45:00,2017-03-05 21:15:00,ESA
0.25,14.4,22,22_1488843000,2017-03-06 23:30:00,2017-03-06 23:45:00,ESA
0.25,24.0,22,22_1488861000,2017-03-07 04:30:00,2017-03-07 05:00:00,ESA
0.5,15.6,22,22_1488861000,2017-03-07 04:30:00,2017-03-07 05:00:00,ESA
0.25,4.0,22,22_1488927600,2017-03-07 23:00:00,2017-03-07 23:15:00,ESA
0.25,6.4,22,22_1488940200,2017-03-08 02:30:00,2017-03-08 03:45:00,ESA
0.5,4.800000000000001,22,22_1488940200,2017-03-08 02:30:00,2017-03-08 03:45:00,ESA
1.0,3.0,22,22_1488940200,2017-03-08 02:30:00,2017-03-08 03:45:00,ESA
0.25,19.2,22,22_1489491000,2017-03-14 11:30:00,2017-03-14 11:45:00,ESA
0.25,29.6,22,22_1489801500,2017-03-18 01:45:00,2017-03-18 04:30:00,ESA
0.5,23.6,22,22_1489801500,2017-03-18 01:45:00,2017-03-18 04:30:00,ESA
1.0,18.0,22,22_1489801500,2017-03-18 01:45:00,2017-03-18 04:30:00,ESA
2.0,14.1,22,22_1489801500,2017-03-18 01:45:00,2017-03-18 04:30:00,ESA
0.25,7.2,22,22_1489887900,2017-03-19 01:45:00,2017-03-19 03:15:00,ESA
0.5,6.800000000000001,22,22_1489887900,2017-03-19 01:45:00,2017-03-19 03:15:00,ESA
1.0,5.6,22,22_1489887900,2017-03-19 01:45:00,2017-03-19 03:15:00,ESA
0.25,10.4,22,22_1489962600,2017-03-19 22:30:00,2017-03-20 01:00:00,ESA
0.5,9.2,22,22_1489962600,2017-03-19 22:30:00,2017-03-20 01:00:00,ESA
1.0,7.199999999999999,22,22_1489962600,2017-03-19 22:30:00,2017-03-20 01:00:00,ESA
2.0,6.3,22,22_1489962600,2017-03-19 22:30:00,2017-03-20 01:00:00,ESA
0.25,28.0,22,22_1490692500,2017-03-28 09:15:00,2017-03-28 10:45:00,ESA
0.5,23.6,22,22_1490692500,2017-03-28 09:15:00,2017-03-28 10:45:00,ESA
1.0,19.2,22,22_1490692500,2017-03-28 09:15:00,2017-03-28 10:45:00,ESA
0.25,18.4,22,22_1490768100,2017-03-29 06:15:00,2017-03-29 06:30:00,ESA
0.25,10.4,22,22_1490832900,2017-03-30 00:15:00,2017-03-30 00:30:00,ESA
0.25,15.2,22,22_1490841000,2017-03-30 02:30:00,2017-03-30 03:00:00,ESA
0.5,12.399999999999999,22,22_1490841000,2017-03-30 02:30:00,2017-03-30 03:00:00,ESA
0.25,9.6,22,22_1490932800,2017-03-31 04:00:00,2017-03-31 04:15:00,ESA
0.25,15.2,22,22_1491080400,2017-04-01 21:00:00,2017-04-01 21:30:00,ESA
0.5,14.0,22,22_1491080400,2017-04-01 21:00:00,2017-04-01 21:30:00,ESA
0.25,4.0,22,22_1491555600,2017-04-07 09:00:00,2017-04-07 09:30:00,ESA
0.5,4.0,22,22_1491555600,2017-04-07 09:00:00,2017-04-07 09:30:00,ESA
0.25,27.2,22,22_1491603300,2017-04-07 22:15:00,2017-04-08 03:30:00,ESA
0.5,25.6,22,22_1491603300,2017-04-07 22:15:00,2017-04-08 03:30:00,ESA
1.0,23.6,22,22_1491603300,2017-04-07 22:15:00,2017-04-08 03:30:00,ESA
2.0,20.4,22,22_1491603300,2017-04-07 22:15:00,2017-04-08 03:30:00,ESA
3.0,16.400000000000002,22,22_1491603300,2017-04-07 22:15:00,2017-04-08 03:30:00,ESA
0.25,17.6,22,22_1492010100,2017-04-12 15:15:00,2017-04-12 16:00:00,ESA
0.5,11.600000000000001,22,22_1492010100,2017-04-12 15:15:00,2017-04-12 16:00:00,ESA
0.25,7.2,22,22_1492018200,2017-04-12 17:30:00,2017-04-12 17:45:00,ESA
0.25,4.8,22,22_1492038900,2017-04-12 23:15:00,2017-04-12 23:30:00,ESA
0.25,11.2,22,22_1492062300,2017-04-13 05:45:00,2017-04-13 07:00:00,ESA
0.5,8.8,22,22_1492062300,2017-04-13 05:45:00,2017-04-13 07:00:00,ESA
1.0,4.6,22,22_1492062300,2017-04-13 05:45:00,2017-04-13 07:00:00,ESA
0.25,9.6,22,22_1492088400,2017-04-13 13:00:00,2017-04-13 13:45:00,ESA
0.5,7.6,22,22_1492088400,2017-04-13 13:00:00,2017-04-13 13:45:00,ESA
0.25,8.8,22,22_1492453800,2017-04-17 18:30:00,2017-04-17 18:45:00,ESA
0.25,11.2,22,22_1492475400,2017-04-18 00:30:00,2017-04-18 00:45:00,ESA
0.25,5.6,22,22_1492854300,2017-04-22 09:45:00,2017-04-22 10:15:00,ESA
0.5,4.8,22,22_1492854300,2017-04-22 09:45:00,2017-04-22 10:15:00,ESA
0.25,8.0,22,22_1492925400,2017-04-23 05:30:00,2017-04-23 07:30:00,ESA
0.5,7.2,22,22_1492925400,2017-04-23 05:30:00,2017-04-23 07:30:00,ESA
1.0,5.800000000000001,22,22_1492925400,2017-04-23 05:30:00,2017-04-23 07:30:00,ESA
2.0,3.8000000000000003,22,22_1492925400,2017-04-23 05:30:00,2017-04-23 07:30:00,ESA
0.25,5.6,22,22_1492947900,2017-04-23 11:45:00,2017-04-23 12:00:00,ESA
0.25,8.0,22,22_1493310600,2017-04-27 16:30:00,2017-04-27 17:00:00,ESA
0.5,7.2,22,22_1493310600,2017-04-27 16:30:00,2017-04-27 17:00:00,ESA
0.25,6.4,22,22_1493347500,2017-04-28 02:45:00,2017-04-28 03:15:00,EA
0.5,5.2,22,22_1493347500,2017-04-28 02:45:00,2017-04-28 03:15:00,EA
0.25,16.0,22,22_1494474300,2017-05-11 03:45:00,2017-05-11 05:30:00,ESA
0.5,12.4,22,22_1494474300,2017-05-11 03:45:00,2017-05-11 05:30:00,ESA
1.0,8.4,22,22_1494474300,2017-05-11 03:45:00,2017-05-11 05:30:00,ESA
0.25,10.4,22,22_1494486000,2017-05-11 07:00:00,2017-05-11 07:45:00,ESA
0.5,8.8,22,22_1494486000,2017-05-11 07:00:00,2017-05-11 07:45:00,ESA
0.25,4.8,22,22_1494492300,2017-05-11 08:45:00,2017-05-11 09:00:00,ESA
0.25,5.6,22,22_1495178100,2017-05-19 07:15:00,2017-05-19 07:45:00,ESA
0.5,4.8,22,22_1495178100,2017-05-19 07:15:00,2017-05-19 07:45:00,ESA
0.25,5.6,22,22_1495184400,2017-05-19 09:00:00,2017-05-19 09:45:00,ESA
0.5,5.199999999999999,22,22_1495184400,2017-05-19 09:00:00,2017-05-19 09:45:00,ESA
0.25,14.4,22,22_1495191600,2017-05-19 11:00:00,2017-05-19 11:45:00,ESA
0.5,12.8,22,22_1495191600,2017-05-19 11:00:00,2017-05-19 11:45:00,ESA
0.25,7.2,22,22_1495203300,2017-05-19 14:15:00,2017-05-19 14:45:00,ESA
0.5,6.4,22,22_1495203300,2017-05-19 14:15:00,2017-05-19 14:45:00,ESA
0.25,4.0,22,22_1495210500,2017-05-19 16:15:00,2017-05-19 16:30:00,ESA
0.25,7.2,22,22_1495415700,2017-05-22 01:15:00,2017-05-22 02:00:00,ESA
0.5,5.2,22,22_1495415700,2017-05-22 01:15:00,2017-05-22 02:00:00,ESA
0.25,7.2,22,22_1497389400,2017-06-13 21:30:00,2017-06-13 23:45:00,ESA
0.5,6.4,22,22_1497389400,2017-06-13 21:30:00,2017-06-13 23:45:00,ESA
1.0,5.6,22,22_1497389400,2017-06-13 21:30:00,2017-06-13 23:45:00,ESA
2.0,4.6,22,22_1497389400,2017-06-13 21:30:00,2017-06-13 23:45:00,ESA
0.25,14.4,22,22_1497994200,2017-06-20 21:30:00,2017-06-20 22:45:00,ESA
0.5,9.6,22,22_1497994200,2017-06-20 21:30:00,2017-06-20 22:45:00,ESA
1.0,8.0,22,22_1497994200,2017-06-20 21:30:00,2017-06-20 22:45:00,ESA
0.25,22.4,22,22_1498026600,2017-06-21 06:30:00,2017-06-21 08:00:00,ESA
0.5,20.4,22,22_1498026600,2017-06-21 06:30:00,2017-06-21 08:00:00,ESA
1.0,19.8,22,22_1498026600,2017-06-21 06:30:00,2017-06-21 08:00:00,ESA
0.25,20.8,22,22_1498091400,2017-06-22 00:30:00,2017-06-22 01:15:00,ESA
0.5,12.399999999999999,22,22_1498091400,2017-06-22 00:30:00,2017-06-22 01:15:00,ESA
0.25,7.2,22,22_1498969800,2017-07-02 04:30:00,2017-07-02 04:45:00,ESA
0.25,5.6,22,22_1498990500,2017-07-02 10:15:00,2017-07-02 10:30:00,ESA
0.25,8.8,22,22_1498995000,2017-07-02 11:30:00,2017-07-02 11:45:00,ESA
0.25,12.8,22,22_1499001300,2017-07-02 13:15:00,2017-07-02 13:45:00,ESA
0.5,9.2,22,22_1499001300,2017-07-02 13:15:00,2017-07-02 13:45:00,ESA
0.25,4.8,22,22_1499024700,2017-07-02 19:45:00,2017-07-02 20:00:00,ESA
0.25,8.8,22,22_1501794000,2017-08-03 21:00:00,2017-08-03 21:15:00,ESA
0.25,9.6,22,22_1502899200,2017-08-16 16:00:00,2017-08-16 16:30:00,ESA
0.5,7.6,22,22_1502899200,2017-08-16 16:00:00,2017-08-16 16:30:00,ESA
0.25,12.8,22,22_1503257400,2017-08-20 19:30:00,2017-08-20 19:45:00,ESA
0.25,4.8,22,22_1503281700,2017-08-21 02:15:00,2017-08-21 02:30:00,ESA
0.25,7.2,22,22_1503292500,2017-08-21 05:15:00,2017-08-21 06:15:00,ESA
0.5,5.6,22,22_1503292500,2017-08-21 05:15:00,2017-08-21 06:15:00,ESA
1.0,4.8,22,22_1503292500,2017-08-21 05:15:00,2017-08-21 06:15:00,ESA
0.25,4.0,22,22_1506763800,2017-09-30 09:30:00,2017-09-30 10:00:00,ESA
0.5,4.0,22,22_1506763800,2017-09-30 09:30:00,2017-09-30 10:00:00,ESA
0.25,9.6,22,22_1506974400,2017-10-02 20:00:00,2017-10-02 20:15:00,ESA
0.25,5.6,22,22_1507011300,2017-10-03 06:15:00,2017-10-03 07:00:00,ESA
0.5,4.0,22,22_1507011300,2017-10-03 06:15:00,2017-10-03 07:00:00,ESA
0.25,4.8,22,22_1507018500,2017-10-03 08:15:00,2017-10-03 08:30:00,ESA
0.25,8.0,22,22_1508055300,2017-10-15 08:15:00,2017-10-15 09:00:00,ESA
0.5,6.0,22,22_1508055300,2017-10-15 08:15:00,2017-10-15 09:00:00,ESA
0.25,8.0,22,22_1508718600,2017-10-23 00:30:00,2017-10-23 00:45:00,ESA
0.25,6.4,22,22_1508750100,2017-10-23 09:15:00,2017-10-23 11:15:00,ESA
0.5,5.6,22,22_1508750100,2017-10-23 09:15:00,2017-10-23 11:15:00,ESA
1.0,5.2,22,22_1508750100,2017-10-23 09:15:00,2017-10-23 11:15:00,ESA
2.0,4.8,22,22_1508750100,2017-10-23 09:15:00,2017-10-23 11:15:00,ESA
0.25,6.4,22,22_1508779800,2017-10-23 17:30:00,2017-10-23 18:15:00,ESA
0.5,3.6,22,22_1508779800,2017-10-23 17:30:00,2017-10-23 18:15:00,ESA
0.25,16.0,22,22_1509015600,2017-10-26 11:00:00,2017-10-26 11:45:00,ESA
0.5,10.4,22,22_1509015600,2017-10-26 11:00:00,2017-10-26 11:45:00,ESA
0.25,5.6,22,22_1509148800,2017-10-28 00:00:00,2017-10-28 00:30:00,ESA
0.5,5.199999999999999,22,22_1509148800,2017-10-28 00:00:00,2017-10-28 00:30:00,ESA
0.25,10.4,22,22_1509388200,2017-10-30 18:30:00,2017-10-30 18:45:00,ESA
0.25,4.8,22,22_1509400800,2017-10-30 22:00:00,2017-10-30 22:15:00,ESA
0.25,4.0,22,22_1510398900,2017-11-11 11:15:00,2017-11-11 11:30:00,ESA
0.25,16.0,22,22_1510966800,2017-11-18 01:00:00,2017-11-18 01:45:00,ESA
0.5,10.8,22,22_1510966800,2017-11-18 01:00:00,2017-11-18 01:45:00,ESA
0.25,5.6,22,22_1510973100,2017-11-18 02:45:00,2017-11-18 03:15:00,ESA
0.5,4.8,22,22_1510973100,2017-11-18 02:45:00,2017-11-18 03:15:00,ESA
0.25,4.8,22,22_1511039700,2017-11-18 21:15:00,2017-11-18 21:30:00,ESA
0.25,4.0,22,22_1511052300,2017-11-19 00:45:00,2017-11-19 01:00:00,ESA
0.25,4.0,22,22_1511115300,2017-11-19 18:15:00,2017-11-19 18:30:00,ESA
0.25,36.0,22,22_1511125200,2017-11-19 21:00:00,2017-11-19 22:45:00,ESA
0.5,30.800000000000004,22,22_1511125200,2017-11-19 21:00:00,2017-11-19 22:45:00,ESA
1.0,24.200000000000003,22,22_1511125200,2017-11-19 21:00:00,2017-11-19 22:45:00,ESA
0.25,23.2,22,22_1511145900,2017-11-20 02:45:00,2017-11-20 07:15:00,ESA
0.5,18.8,22,22_1511145900,2017-11-20 02:45:00,2017-11-20 07:15:00,ESA
1.0,14.2,22,22_1511145900,2017-11-20 02:45:00,2017-11-20 07:15:00,ESA
2.0,12.0,22,22_1511145900,2017-11-20 02:45:00,2017-11-20 07:15:00,ESA
3.0,11.6,22,22_1511145900,2017-11-20 02:45:00,2017-11-20 07:15:00,ESA
0.25,4.0,22,22_1511173800,2017-11-20 10:30:00,2017-11-20 10:45:00,ESA
0.25,7.2,22,22_1511178300,2017-11-20 11:45:00,2017-11-20 12:30:00,ESA
0.5,6.800000000000001,22,22_1511178300,2017-11-20 11:45:00,2017-11-20 12:30:00,ESA
0.25,8.8,22,22_1511368200,2017-11-22 16:30:00,2017-11-22 18:15:00,ESA
0.5,8.0,22,22_1511368200,2017-11-22 16:30:00,2017-11-22 18:15:00,ESA
1.0,6.199999999999999,22,22_1511368200,2017-11-22 16:30:00,2017-11-22 18:15:00,ESA
0.25,6.4,22,22_1511388000,2017-11-22 22:00:00,2017-11-22 23:15:00,ESA
0.5,6.0,22,22_1511388000,2017-11-22 22:00:00,2017-11-22 23:15:00,ESA
1.0,3.8,22,22_1511388000,2017-11-22 22:00:00,2017-11-22 23:15:00,ESA
0.25,9.6,22,22_1511416800,2017-11-23 06:00:00,2017-11-23 06:45:00,ESA
0.5,6.0,22,22_1511416800,2017-11-23 06:00:00,2017-11-23 06:45:00,ESA
0.25,12.0,22,22_1511423100,2017-11-23 07:45:00,2017-11-23 08:15:00,ESA
0.5,8.8,22,22_1511423100,2017-11-23 07:45:00,2017-11-23 08:15:00,ESA
0.25,4.8,22,22_1511869500,2017-11-28 11:45:00,2017-11-28 12:15:00,ESA
0.5,4.4,22,22_1511869500,2017-11-28 11:45:00,2017-11-28 12:15:00,ESA
0.25,55.2,22,22_1513883700,2017-12-21 19:15:00,2017-12-21 21:00:00,ESA
0.5,42.8,22,22_1513883700,2017-12-21 19:15:00,2017-12-21 21:00:00,ESA
1.0,24.6,22,22_1513883700,2017-12-21 19:15:00,2017-12-21 21:00:00,ESA
0.25,28.0,22,22_1514059200,2017-12-23 20:00:00,2017-12-23 20:30:00,ESA
0.5,28.0,22,22_1514059200,2017-12-23 20:00:00,2017-12-23 20:30:00,ESA
0.25,5.6,22,22_1514239200,2017-12-25 22:00:00,2017-12-25 22:15:00,ESA
0.25,4.0,22,22_1514480400,2017-12-28 17:00:00,2017-12-28 18:15:00,ESA
0.5,4.0,22,22_1514480400,2017-12-28 17:00:00,2017-12-28 18:15:00,ESA
1.0,3.4,22,22_1514480400,2017-12-28 17:00:00,2017-12-28 18:15:00,ESA
0.25,4.0,22,22_1514566800,2017-12-29 17:00:00,2017-12-29 17:15:00,ESA
0.25,5.6,22,22_1514615400,2017-12-30 06:30:00,2017-12-30 07:15:00,ESA
0.5,4.8,22,22_1514615400,2017-12-30 06:30:00,2017-12-30 07:15:00,ESA
0.25,11.2,22,22_1514992500,2018-01-03 15:15:00,2018-01-03 15:45:00,ESA
0.5,9.6,22,22_1514992500,2018-01-03 15:15:00,2018-01-03 15:45:00,ESA
0.25,44.0,22,22_1515004200,2018-01-03 18:30:00,2018-01-03 19:00:00,ESA
0.5,29.2,22,22_1515004200,2018-01-03 18:30:00,2018-01-03 19:00:00,ESA
0.25,17.6,22,22_1515012300,2018-01-03 20:45:00,2018-01-04 01:30:00,ESA
0.5,14.0,22,22_1515012300,2018-01-03 20:45:00,2018-01-04 01:30:00,ESA
1.0,11.600000000000001,22,22_1515012300,2018-01-03 20:45:00,2018-01-04 01:30:00,ESA
2.0,7.4,22,22_1515012300,2018-01-03 20:45:00,2018-01-04 01:30:00,ESA
3.0,7.533333333333334,22,22_1515012300,2018-01-03 20:45:00,2018-01-04 01:30:00,ESA
0.25,6.4,22,22_1515042000,2018-01-04 05:00:00,2018-01-04 05:15:00,ESA
0.25,7.2,22,22_1515176100,2018-01-05 18:15:00,2018-01-05 20:45:00,ESA
0.5,6.4,22,22_1515176100,2018-01-05 18:15:00,2018-01-05 20:45:00,ESA
1.0,6.2,22,22_1515176100,2018-01-05 18:15:00,2018-01-05 20:45:00,ESA
2.0,5.4,22,22_1515176100,2018-01-05 18:15:00,2018-01-05 20:45:00,ESA
0.25,48.0,22,22_1515297600,2018-01-07 04:00:00,2018-01-07 05:30:00,ESA
0.5,39.6,22,22_1515297600,2018-01-07 04:00:00,2018-01-07 05:30:00,ESA
1.0,28.8,22,22_1515297600,2018-01-07 04:00:00,2018-01-07 05:30:00,ESA
0.25,41.6,22,22_1515307500,2018-01-07 06:45:00,2018-01-07 09:45:00,ESA
0.5,26.0,22,22_1515307500,2018-01-07 06:45:00,2018-01-07 09:45:00,ESA
1.0,19.8,22,22_1515307500,2018-01-07 06:45:00,2018-01-07 09:45:00,ESA
2.0,17.1,22,22_1515307500,2018-01-07 06:45:00,2018-01-07 09:45:00,ESA
3.0,13.200000000000001,22,22_1515307500,2018-01-07 06:45:00,2018-01-07 09:45:00,ESA
0.25,40.8,22,22_1515351600,2018-01-07 19:00:00,2018-01-07 21:30:00,ESA
0.5,38.4,22,22_1515351600,2018-01-07 19:00:00,2018-01-07 21:30:00,ESA
1.0,23.4,22,22_1515351600,2018-01-07 19:00:00,2018-01-07 21:30:00,ESA
2.0,13.2,22,22_1515351600,2018-01-07 19:00:00,2018-01-07 21:30:00,ESA
0.25,8.0,22,22_1515372300,2018-01-08 00:45:00,2018-01-08 01:00:00,ESA
0.25,14.4,22,22_1515383100,2018-01-08 03:45:00,2018-01-08 05:00:00,ESA
0.5,10.0,22,22_1515383100,2018-01-08 03:45:00,2018-01-08 05:00:00,ESA
1.0,5.4,22,22_1515383100,2018-01-08 03:45:00,2018-01-08 05:00:00,ESA
0.25,17.6,22,22_1515395700,2018-01-08 07:15:00,2018-01-08 09:15:00,ESA
0.5,16.000000000000004,22,22_1515395700,2018-01-08 07:15:00,2018-01-08 09:15:00,ESA
1.0,9.6,22,22_1515395700,2018-01-08 07:15:00,2018-01-08 09:15:00,ESA
2.0,7.9,22,22_1515395700,2018-01-08 07:15:00,2018-01-08 09:15:00,ESA
0.25,16.8,22,22_1515441600,2018-01-08 20:00:00,2018-01-08 22:15:00,ESA
0.5,16.0,22,22_1515441600,2018-01-08 20:00:00,2018-01-08 22:15:00,ESA
1.0,14.4,22,22_1515441600,2018-01-08 20:00:00,2018-01-08 22:15:00,ESA
2.0,11.8,22,22_1515441600,2018-01-08 20:00:00,2018-01-08 22:15:00,ESA
0.25,68.8,22,22_1516937400,2018-01-26 03:30:00,2018-01-26 05:45:00,ESA
0.5,68.8,22,22_1516937400,2018-01-26 03:30:00,2018-01-26 05:45:00,ESA
1.0,36.599999999999994,22,22_1516937400,2018-01-26 03:30:00,2018-01-26 05:45:00,ESA
2.0,29.4,22,22_1516937400,2018-01-26 03:30:00,2018-01-26 05:45:00,ESA
0.25,9.6,22,22_1517045400,2018-01-27 09:30:00,2018-01-27 10:00:00,ESA
0.5,7.199999999999999,22,22_1517045400,2018-01-27 09:30:00,2018-01-27 10:00:00,ESA
0.25,20.0,22,22_1517071500,2018-01-27 16:45:00,2018-01-27 17:00:00,ESA
0.25,4.8,22,22_1517276700,2018-01-30 01:45:00,2018-01-30 02:00:00,ESA
0.25,16.8,22,22_1517315400,2018-01-30 12:30:00,2018-01-30 17:45:00,ESA
0.5,13.600000000000001,22,22_1517315400,2018-01-30 12:30:00,2018-01-30 17:45:00,ESA
1.0,10.2,22,22_1517315400,2018-01-30 12:30:00,2018-01-30 17:45:00,ESA
2.0,9.4,22,22_1517315400,2018-01-30 12:30:00,2018-01-30 17:45:00,ESA
3.0,7.333333333333333,22,22_1517315400,2018-01-30 12:30:00,2018-01-30 17:45:00,ESA
0.25,8.8,22,22_1517345100,2018-01-30 20:45:00,2018-01-30 21:00:00,ESA
0.25,37.6,22,22_1518567300,2018-02-14 00:15:00,2018-02-14 03:15:00,ESA
0.5,25.599999999999998,22,22_1518567300,2018-02-14 00:15:00,2018-02-14 03:15:00,ESA
1.0,24.0,22,22_1518567300,2018-02-14 00:15:00,2018-02-14 03:15:00,ESA
2.0,19.4,22,22_1518567300,2018-02-14 00:15:00,2018-02-14 03:15:00,ESA
3.0,18.73333333333333,22,22_1518567300,2018-02-14 00:15:00,2018-02-14 03:15:00,ESA
0.25,11.2,22,22_1518586200,2018-02-14 05:30:00,2018-02-14 06:30:00,ESA
0.5,10.0,22,22_1518586200,2018-02-14 05:30:00,2018-02-14 06:30:00,ESA
1.0,8.0,22,22_1518586200,2018-02-14 05:30:00,2018-02-14 06:30:00,ESA
0.25,52.8,22,22_1518649200,2018-02-14 23:00:00,2018-02-15 01:30:00,ESA
0.5,52.4,22,22_1518649200,2018-02-14 23:00:00,2018-02-15 01:30:00,ESA
1.0,32.4,22,22_1518649200,2018-02-14 23:00:00,2018-02-15 01:30:00,ESA
2.0,24.2,22,22_1518649200,2018-02-14 23:00:00,2018-02-15 01:30:00,ESA
0.25,15.2,22,22_1519224300,2018-02-21 14:45:00,2018-02-21 15:00:00,ESA
0.25,31.2,22,22_1519248600,2018-02-21 21:30:00,2018-02-21 23:45:00,ESA
0.5,29.6,22,22_1519248600,2018-02-21 21:30:00,2018-02-21 23:45:00,ESA
1.0,22.8,22,22_1519248600,2018-02-21 21:30:00,2018-02-21 23:45:00,ESA
2.0,12.9,22,22_1519248600,2018-02-21 21:30:00,2018-02-21 23:45:00,ESA
0.25,16.0,22,22_1519343100,2018-02-22 23:45:00,2018-02-23 00:00:00,ESA
0.25,8.0,22,22_1519357500,2018-02-23 03:45:00,2018-02-23 04:30:00,ESA
0.5,7.2,22,22_1519357500,2018-02-23 03:45:00,2018-02-23 04:30:00,ESA
0.25,4.0,22,22_1520455500,2018-03-07 20:45:00,2018-03-07 21:00:00,ESA
0.25,12.8,22,22_1520488800,2018-03-08 06:00:00,2018-03-08 07:00:00,ESA
0.5,10.0,22,22_1520488800,2018-03-08 06:00:00,2018-03-08 07:00:00,ESA
1.0,7.0,22,22_1520488800,2018-03-08 06:00:00,2018-03-08 07:00:00,ESA
0.25,13.6,22,22_1520500500,2018-03-08 09:15:00,2018-03-08 13:45:00,ESA
0.5,10.4,22,22_1520500500,2018-03-08 09:15:00,2018-03-08 13:45:00,ESA
1.0,7.2,22,22_1520500500,2018-03-08 09:15:00,2018-03-08 13:45:00,ESA
2.0,5.8,22,22_1520500500,2018-03-08 09:15:00,2018-03-08 13:45:00,ESA
3.0,5.333333333333333,22,22_1520500500,2018-03-08 09:15:00,2018-03-08 13:45:00,ESA
0.25,6.4,22,22_1520525700,2018-03-08 16:15:00,2018-03-08 16:30:00,ESA
0.25,7.2,22,22_1520546400,2018-03-08 22:00:00,2018-03-09 00:15:00,ESA
0.5,6.800000000000001,22,22_1520546400,2018-03-08 22:00:00,2018-03-09 00:15:00,ESA
1.0,6.6000000000000005,22,22_1520546400,2018-03-08 22:00:00,2018-03-09 00:15:00,ESA
2.0,6.2,22,22_1520546400,2018-03-08 22:00:00,2018-03-09 00:15:00,ESA
0.25,8.8,22,22_1521588600,2018-03-20 23:30:00,2018-03-20 23:45:00,ESA
0.25,5.6,22,22_1521689400,2018-03-22 03:30:00,2018-03-22 04:00:00,ESA
0.5,4.8,22,22_1521689400,2018-03-22 03:30:00,2018-03-22 04:00:00,ESA
0.25,13.6,22,22_1522718100,2018-04-03 01:15:00,2018-04-03 02:00:00,ESA
0.5,8.0,22,22_1522718100,2018-04-03 01:15:00,2018-04-03 02:00:00,ESA
0.25,72.8,22,22_1522779300,2018-04-03 18:15:00,2018-04-03 20:15:00,ESA
0.5,61.6,22,22_1522779300,2018-04-03 18:15:00,2018-04-03 20:15:00,ESA
1.0,46.4,22,22_1522779300,2018-04-03 18:15:00,2018-04-03 20:15:00,ESA
2.0,26.5,22,22_1522779300,2018-04-03 18:15:00,2018-04-03 20:15:00,ESA
0.25,6.4,22,22_1522791000,2018-04-03 21:30:00,2018-04-03 22:30:00,ESA
0.5,6.0,22,22_1522791000,2018-04-03 21:30:00,2018-04-03 22:30:00,ESA
1.0,5.0,22,22_1522791000,2018-04-03 21:30:00,2018-04-03 22:30:00,ESA
0.25,9.6,22,22_1523755800,2018-04-15 01:30:00,2018-04-15 02:00:00,ESA
0.5,9.6,22,22_1523755800,2018-04-15 01:30:00,2018-04-15 02:00:00,ESA
0.25,33.6,22,22_1523764800,2018-04-15 04:00:00,2018-04-15 06:15:00,ESA
0.5,30.4,22,22_1523764800,2018-04-15 04:00:00,2018-04-15 06:15:00,ESA
1.0,22.4,22,22_1523764800,2018-04-15 04:00:00,2018-04-15 06:15:00,ESA
2.0,12.299999999999999,22,22_1523764800,2018-04-15 04:00:00,2018-04-15 06:15:00,ESA
0.25,4.0,22,22_1525733100,2018-05-07 22:45:00,2018-05-07 23:00:00,ESA
0.25,4.0,22,22_1525770900,2018-05-08 09:15:00,2018-05-08 09:30:00,ESA
0.25,5.6,22,22_1525839300,2018-05-09 04:15:00,2018-05-09 04:30:00,ESA
0.25,4.0,22,22_1526521500,2018-05-17 01:45:00,2018-05-17 02:00:00,ESA
0.25,43.2,22,22_1526742000,2018-05-19 15:00:00,2018-05-19 16:00:00,ESA
0.5,39.2,22,22_1526742000,2018-05-19 15:00:00,2018-05-19 16:00:00,ESA
1.0,24.000000000000004,22,22_1526742000,2018-05-19 15:00:00,2018-05-19 16:00:00,ESA
0.25,14.4,22,22_1526793300,2018-05-20 05:15:00,2018-05-20 06:15:00,ESA
0.5,9.2,22,22_1526793300,2018-05-20 05:15:00,2018-05-20 06:15:00,ESA
1.0,8.0,22,22_1526793300,2018-05-20 05:15:00,2018-05-20 06:15:00,ESA
0.25,5.6,22,22_1528035300,2018-06-03 14:15:00,2018-06-03 14:30:00,ESA
0.25,4.8,22,22_1528962300,2018-06-14 07:45:00,2018-06-14 08:30:00,ESA
0.5,4.0,22,22_1528962300,2018-06-14 07:45:00,2018-06-14 08:30:00,ESA
0.25,4.8,22,22_1529019000,2018-06-14 23:30:00,2018-06-15 01:00:00,ESA
0.5,4.8,22,22_1529019000,2018-06-14 23:30:00,2018-06-15 01:00:00,ESA
1.0,4.199999999999999,22,22_1529019000,2018-06-14 23:30:00,2018-06-15 01:00:00,ESA
0.25,6.4,22,22_1529028000,2018-06-15 02:00:00,2018-06-15 02:30:00,ESA
0.5,5.2,22,22_1529028000,2018-06-15 02:00:00,2018-06-15 02:30:00,ESA
0.25,4.8,22,22_1529040600,2018-06-15 05:30:00,2018-06-15 06:00:00,ESA
0.5,4.4,22,22_1529040600,2018-06-15 05:30:00,2018-06-15 06:00:00,ESA
0.25,6.4,22,22_1530654300,2018-07-03 21:45:00,2018-07-03 22:00:00,ESA
0.25,6.4,22,22_1531227600,2018-07-10 13:00:00,2018-07-10 13:15:00,ESA
0.25,8.0,22,22_1531233000,2018-07-10 14:30:00,2018-07-10 15:00:00,ESA
